n_drones,endurance,objective_value,elapsed_time
4,28,7.88,0.07050000000000002
4,29,7.290000000000001,0.051000000000000004
4,30,8.950000000000001,0.03350000000000001
4,31,8.35,0.033
4,32,8.830000000000002,0.046000000000000006
4,33,10.48,0.055500000000000015
4,34,10.294999999999998,0.04500000000000001
4,35,9.79,0.044500000000000005
4,36,11.780000000000001,0.06800000000000002
4,37,9.114999999999998,0.038000000000000006
4,38,10.23,0.05200000000000001
4,39,9.8,0.04300000000000001
4,40,10.045,0.03700000000000001
5,1,0.0,0.0
5,2,0.0,0.0
5,3,0.0,0.0
5,4,0.0,0.0
5,5,0.0,0.0
5,6,0.0,0.0
5,7,0.0,0.0
5,8,0.0,0.0
5,9,0.0,0.0
5,10,0.0,0.0
5,11,0.0,0.0
5,12,0.0,0.0
5,13,0.0,0.0
5,14,0.0,0.0
5,15,0.0,0.0
5,16,0.0,0.0
5,17,0.0,0.0
5,18,0.0,0.0
5,19,0.0,0.0
5,20,1.155,0.0055
5,21,1.185,0.0025
5,22,4.515,0.0095
5,23,4.710000000000001,0.013000000000000001
5,24,5.035000000000001,0.013500000000000002
5,25,7.295,0.03050000000000001
5,26,7.18,0.0245
5,27,9.955000000000002,0.026500000000000006
5,28,9.014999999999999,0.031000000000000007
5,29,10.000000000000004,0.04900000000000001
5,30,9.295,0.0415
5,31,9.379999999953002,0.028500000000000004
5,32,9.365,0.04850000000000001
5,33,9.515,0.0335
5,34,10.004999999999999,0.05850000000000002
5,35,8.66,0.03100000000000001
5,36,9.41,0.04450000000000001
5,37,9.364999999999998,0.03300000000000001
5,38,9.575,0.04650000000000001
5,39,9.98,0.056000000000000015
5,40,9.615,0.04050000000000001
6,1,0.0,0.0
6,2,0.0,0.0
6,3,0.0,0.0
6,4,0.0,0.0
6,5,0.0,0.0
6,6,0.0,0.0
6,7,0.0,0.0
6,8,0.0,0.0
6,9,0.0,0.0
6,10,0.0,0.0
6,11,0.0,0.0
6,12,0.0,0.0
6,13,0.0,0.0
6,14,0.0,0.0
6,15,0.0,0.0
6,16,0.0,0.0
6,17,0.0,0.0
6,18,0.0,0.0
6,19,0.0,0.0
6,20,0.59,0.001
6,21,1.6900000000000002,0.0055000000000000005
6,22,3.0300000000000002,0.006999999999999999
6,23,7.625,0.0225
6,24,6.670000000000002,0.0165
6,25,6.6599999999535004,0.0235
6,26,9.23,0.029500000000000005
6,27,8.015,0.13899999999999998
6,28,8.305,0.03500000000000001
6,29,9.129999999999999,0.044000000000000004
6,30,9.045000000000003,0.035
6,31,8.849999999999998,0.08200000000000002
6,32,8.785,0.085
6,33,9.739999999999998,0.042000000000000016
6,34,8.115,0.03400000000000001
6,35,8.345,0.23850000000000002
6,36,9.045,0.04300000000000002
6,37,8.555000000000001,0.032000000000000015
6,38,8.835,0.03350000000000001
6,39,8.535,0.027500000000000007
6,40,8.364999999999998,0.03250000000000001
7,1,0.0,0.0
7,2,0.0,0.0
7,3,0.0,0.0
7,4,0.0,0.0
7,5,0.0,0.0
7,6,0.0,0.0
7,7,0.0,0.0
7,8,0.0,0.0
7,9,0.0,0.0
7,10,0.0,0.0
7,11,0.0,0.0
7,12,0.0,0.0
7,13,0.0,0.0
7,14,0.0,0.0
7,15,0.0,0.0
7,16,0.0,0.0
7,17,0.0,0.0
7,18,0.0,0.0
7,19,0.0,0.0
7,20,2.205,0.0045
7,21,1.5450000000000002,0.004
7,22,5.215000000000001,0.016499999999999997
7,23,5.4,0.015500000000000003
7,24,7.210000000000001,0.025500000000000005
7,25,7.370000000000002,0.04900000000000002
7,26,8.66,0.4424999999999999
7,27,9.870000000000001,0.04250000000000002
7,28,8.209999999956,0.03450000000000002
7,29,8.595,0.09300000000000003
7,30,8.765,0.040500000000000015
7,31,8.76,0.039500000000000014
7,32,8.76,0.040500000000000015
7,33,8.685000000000002,0.053500000000000006
7,34,8.065000000000001,0.035500000000000004
7,35,8.475,0.27499999999999997
7,36,7.890000000000001,0.057000000000000016
7,37,8.190000000000001,0.04850000000000001
7,38,8.080000000000002,0.06700000000000002
7,39,8.67,0.06600000000000003
7,40,8.25,0.039000000000000014
8,1,0.0,0.0
8,2,0.0,0.0
8,3,0.0,0.0
8,4,0.0,0.0
8,5,0.0,0.0
8,6,0.0,0.0
8,7,0.0,0.0
8,8,0.0,0.0
8,9,0.0,0.0
8,10,0.0,0.0
8,11,0.0,0.0
8,12,0.0,0.0
8,13,0.0,0.0
8,14,0.0,0.0
8,15,0.0,0.0
8,16,0.0,0.0
8,17,0.6000000000000001,0.0015
8,18,0.0,0.0
8,19,0.0,0.0
8,20,0.5850000000000001,0.0015
8,21,3.165,0.008
8,22,2.31,0.009
8,23,7.030000000000001,0.030499999999999992
8,24,8.235000000000003,0.03650000000000001
8,25,8.930000000000001,0.048000000000000015
8,26,8.95,0.07300000000000001
8,27,8.379999999955501,0.08050000000000002
8,28,7.94,0.07600000000000003
8,29,8.349999999999998,0.06650000000000003
8,30,8.249999999999998,0.09600000000000004
8,31,8.345000000000002,0.07450000000000001
8,32,8.28,0.07300000000000002
8,33,8.4,0.07950000000000002
8,34,7.860000000000002,0.06350000000000003
8,35,8.295,0.08850000000000002
8,36,8.415000000000001,0.10850000000000001
8,37,8.520000000000001,0.05550000000000003
8,38,8.185,0.051500000000000025
8,39,8.430000000000001,0.055000000000000014
8,40,7.650000000000001,0.04500000000000002
9,1,0.0,0.0
9,2,0.0,0.0
9,3,0.0,0.0
9,4,0.0,0.0
9,5,0.0,0.0
9,6,0.0,0.0
9,7,0.0,0.0
9,8,0.0,0.0
9,9,0.0,0.0
9,10,0.0,0.0
9,11,0.0,0.0
9,12,0.0,0.0
9,13,0.0,0.0
9,14,0.0,0.0
9,15,0.0,0.0
9,16,0.0,0.0
9,17,0.0,0.0
9,18,0.0,0.0
9,19,0.5549999999999999,0.001
9,20,2.4450000000000003,0.006500000000000001
9,21,3.2700000000000005,0.014500000000000002
9,22,5.515000000000001,0.032
9,23,6.9350000000000005,0.030999999999999993
9,24,8.705,0.03850000000000001
9,25,8.545,0.07500000000000004
9,26,8.51,0.07100000000000002
9,27,8.295000000000002,0.08450000000000002
9,28,8.24,0.06450000000000003
9,29,8.149999999999999,0.06200000000000002
9,30,8.210000000000003,0.07700000000000004
9,31,8.275000000000002,0.09500000000000004
9,32,8.355,0.06850000000000003
9,33,7.655000000000001,0.07100000000000002
9,34,8.135000000000002,0.06350000000000001
9,35,8.19,0.06050000000000003
9,36,8.475000000000001,0.054500000000000014
9,37,7.44,0.05850000000000001
9,38,8.100000000000001,0.07850000000000001
9,39,8.64,0.07150000000000002
9,40,7.9350000000000005,0.061500000000000034
10,1,0.0,0.0
10,2,0.0,0.0
10,3,0.0,0.0
10,4,0.0,0.0
10,5,0.0,0.0
10,6,0.0,0.0
10,7,0.0,0.0
10,8,0.0,0.0
10,9,0.0,0.0
10,10,0.0,0.0
10,11,0.0,0.0
10,12,0.0,0.0
10,13,0.0,0.0
10,14,0.0,0.0
10,15,0.0,0.0
10,16,0.0,0.0
10,17,0.0,0.0
10,18,0.0,0.0
10,19,0.43500000000000005,0.001
10,20,1.0350000000000001,0.004
10,21,3.21,0.0185
10,22,3.62,0.016499999999999997
10,23,7.500000000000002,0.0455
10,24,9.0,0.04350000000000002
10,25,8.615,0.07600000000000004
10,26,8.325,0.07400000000000002
10,27,7.595000000000001,0.052000000000000025
10,28,8.069999999999999,0.07050000000000002
10,29,7.995,0.10500000000000002
10,30,7.7,0.12499999999999997
10,31,7.710000000000001,0.083
10,32,7.56,0.07950000000000002
10,33,7.470000000000001,0.08150000000000002
10,34,7.664999999999999,0.06500000000000003
10,35,8.25,0.08550000000000003
10,36,7.9799999999999995,0.06550000000000003
10,37,8.22,0.07500000000000002
10,38,7.6800000000000015,0.08500000000000002
10,39,7.695000000000003,0.08350000000000002
10,40,7.905000000000003,0.08250000000000002
