n_drones,endurance,objective_value,elapsed_time
17,17,5.109999999999999,0.0245
17,18,6.5449999998915,0.098
17,19,8.575000000000001,0.058499999999999996
17,20,7.74,0.053000000000000026
17,21,7.495,0.06050000000000002
17,22,7.075,0.056000000000000015
17,23,6.540000000000001,0.056000000000000015
17,24,6.1949999999999985,0.05500000000000003
17,25,5.475,0.08700000000000002
17,26,5.114999999999999,0.15350000000000003
17,27,4.9350000000000005,0.11700000000000002
17,28,4.410000000000001,0.1155
17,29,4.455,0.11600000000000003
17,30,4.470000000000001,0.163
17,31,4.14,0.1645
17,32,4.08,0.2844999999999999
17,33,4.365,0.165
17,34,4.380000000000001,0.14350000000000002
17,35,4.230000000000001,0.12200000000000003
17,36,4.529999999999999,0.211
17,37,4.290000000000001,0.17200000000000001
17,38,4.215000000000001,0.13700000000000004
17,39,4.530000000000001,0.23000000000000004
17,40,4.365,0.16150000000000003
18,10,0.0,0.0
18,11,0.0,0.0
18,12,0.0,0.0
18,13,0.0,0.0
18,14,0.0,0.0
18,15,0.0,0.0
18,16,3.3899999999999997,0.0115
18,17,4.605,0.020999999999999998
18,18,7.955000000000001,0.041000000000000016
18,19,8.54,0.04600000000000002
18,20,8.335000000000003,0.056000000000000015
18,21,7.725000000000001,0.05900000000000003
18,22,7.245,0.06400000000000003
18,23,6.42,0.06950000000000002
18,24,6.03,0.06900000000000002
18,25,5.460000000000001,0.07350000000000002
18,26,5.010000000000001,0.07700000000000003
18,27,4.52999790050089,0.09550000000000003
18,28,4.3500000000000005,0.0995
18,29,4.200000000000001,0.11650000000000002
18,30,4.055000000000001,0.12450000000000001
18,31,4.395,0.1295
18,32,4.47,0.1295
18,33,4.095000000000001,0.10800000000000003
18,34,4.32,0.16350000000000003
18,35,4.380000000000001,0.43200000000000005
18,36,4.32,0.122
18,37,4.155,0.16550000000000004
18,38,4.575000000000001,0.14550000000000002
18,39,4.425,0.15600000000000003
18,40,4.380000000000001,0.1265
19,10,0.0,0.0
19,11,0.0,0.0
19,12,0.0,0.0
19,13,0.0,0.0
19,14,0.0,0.0
19,15,0.0,0.0
19,16,0.54,0.002
19,17,4.9799999999999995,0.026500000000000003
19,18,6.780000000000001,0.03600000000000001
19,19,8.22,0.1255
19,20,8.135000000000002,0.057000000000000016
19,21,7.725000000000001,0.06350000000000003
19,22,7.175,0.07800000000000004
19,23,6.780000000000001,0.07600000000000003
19,24,6.045,0.06950000000000002
19,25,5.610000000000001,0.12350000000000001
19,26,4.965000000000002,0.184
19,27,4.604999999974,0.10600000000000002
19,28,4.5150000000000015,0.11750000000000001
19,29,4.215000000000001,0.11000000000000003
19,30,4.300000000000001,0.4254999999999999
19,31,4.1850000000000005,0.1275
19,32,4.130000000000001,0.11600000000000002
19,33,4.2,0.1335
19,34,4.245,0.22150000000000003
19,35,4.230000000000001,0.1425
19,36,4.14,0.1315
19,37,4.290000000000001,0.193
19,38,4.1400000000000015,0.12699999999999997
19,39,4.200000000000001,0.25650000000000006
19,40,4.29,0.121
20,10,0.0,0.0
20,11,0.0,0.0
20,12,0.0,0.0
20,13,0.0,0.0
20,14,0.0,0.0
20,15,0.0,0.0
20,16,0.0,0.0
20,17,2.6700000000000004,0.0125
20,18,7.750000000000002,0.04400000000000002
20,19,8.22,0.04700000000000002
20,20,8.30499999996,0.06550000000000002
20,21,7.815,0.06450000000000002
20,22,7.320000000000002,0.064
20,23,6.6450000000000005,0.06450000000000002
20,24,6.144999999963,0.07800000000000001
20,25,5.700000000000001,0.07900000000000001
20,26,5.01,0.08300000000000003
20,27,4.739999999999999,0.07900000000000001
20,28,4.425000000000001,0.10400000000000001
20,29,4.320000000000001,0.37250000000000005
20,30,4.2,0.1385
20,31,4.260000000000001,0.13950000000000004
20,32,4.23,0.34099999999999997
20,33,4.08,0.14150000000000001
20,34,4.125,0.16399999999999998
20,35,4.17,0.137
20,36,4.5600000000000005,0.15650000000000003
20,37,3.9900000000000007,0.1275
20,38,4.020000000000001,0.139
20,39,4.200000000000001,0.16600000000000006
20,40,4.1400000000000015,0.157
